start_timestamp_utc,end_timestamp_utc,start_timestamp_local,end_timestamp_local,driver_uuid,city_id,minutes_online,minutes_active,dispatches,rejections,accepts,expireds,driver_cancellations,rider_cancellations,completed_trips,trip_fares,driver_adjusted_fares,flow_type,partner_uuids,vehicle_uuids,minutes_on_trip
2020-05-21 23:41:02.000,2020-05-21 23:59:19.000,2020-05-22 00:41:02.000,2020-05-22 00:59:19.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,18.283333333333335,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 00:32:42.000,2020-05-22 00:44:55.000,2020-05-22 01:32:42.000,2020-05-22 01:44:55.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,12.216666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 00:58:15.000,2020-05-22 01:15:02.000,2020-05-22 01:58:15.000,2020-05-22 02:15:02.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,16.783333333333335,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 01:17:12.000,2020-05-22 01:44:45.000,2020-05-22 02:17:12.000,2020-05-22 02:44:45.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,27.55,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 02:34:28.000,2020-05-22 02:58:23.000,2020-05-22 03:34:28.000,2020-05-22 03:58:23.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,23.916666666666668,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 03:50:34.000,2020-05-22 04:20:48.000,2020-05-22 04:50:34.000,2020-05-22 05:20:48.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,30.233333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 04:25:10.000,2020-05-22 05:09:30.000,2020-05-22 05:25:10.000,2020-05-22 06:09:30.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,44.333333333333336,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 05:15:21.000,2020-05-22 06:08:12.000,2020-05-22 06:15:21.000,2020-05-22 07:08:12.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,52.85,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 06:37:45.000,2020-05-22 08:43:53.000,2020-05-22 07:37:45.000,2020-05-22 09:43:53.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,126.13333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 09:01:16.000,2020-05-22 09:01:39.000,2020-05-22 10:01:16.000,2020-05-22 10:01:39.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,0.38333333333333336,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 09:18:20.000,2020-05-22 10:21:13.000,2020-05-22 10:18:20.000,2020-05-22 11:21:13.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,62.88333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 13:14:47.000,2020-05-22 13:24:24.000,2020-05-22 14:14:47.000,2020-05-22 14:24:24.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,9.616666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 14:56:09.000,2020-05-22 16:12:17.000,2020-05-22 15:56:09.000,2020-05-22 17:12:17.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,76.13333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 19:05:09.000,2020-05-22 19:54:33.000,2020-05-22 20:05:09.000,2020-05-22 20:54:33.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,49.4,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 20:12:13.000,2020-05-22 20:12:52.000,2020-05-22 21:12:13.000,2020-05-22 21:12:52.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,0.65,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 20:23:43.000,2020-05-22 21:08:26.000,2020-05-22 21:23:43.000,2020-05-22 22:08:26.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,44.71666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-22 22:07:43.000,2020-05-23 00:46:11.000,2020-05-22 23:07:43.000,2020-05-23 01:46:11.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,158.46666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 00:47:17.000,2020-05-23 01:05:49.000,2020-05-23 01:47:17.000,2020-05-23 02:05:49.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,18.533333333333335,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 02:08:07.000,2020-05-23 03:01:27.000,2020-05-23 03:08:07.000,2020-05-23 04:01:27.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,53.333333333333336,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 03:06:05.000,2020-05-23 03:17:26.000,2020-05-23 04:06:05.000,2020-05-23 04:17:26.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,11.35,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 05:02:47.000,2020-05-23 05:04:30.000,2020-05-23 06:02:47.000,2020-05-23 06:04:30.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,1.7166666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 05:12:23.000,2020-05-23 06:25:38.000,2020-05-23 06:12:23.000,2020-05-23 07:25:38.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,73.25,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 08:05:09.000,2020-05-23 09:28:40.000,2020-05-23 09:05:09.000,2020-05-23 10:28:40.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,83.51666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 10:49:08.000,2020-05-23 11:30:17.000,2020-05-23 11:49:08.000,2020-05-23 12:30:17.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,41.15,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 13:29:40.000,2020-05-23 14:44:59.000,2020-05-23 14:29:40.000,2020-05-23 15:44:59.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,75.31666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 15:47:10.000,2020-05-23 16:50:37.000,2020-05-23 16:47:10.000,2020-05-23 17:50:37.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,63.45,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-23 17:24:03.000,2020-05-23 17:35:05.000,2020-05-23 18:24:03.000,2020-05-23 18:35:05.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,11.033333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 02:11:48.000,2020-05-24 02:36:25.000,2020-05-24 03:11:48.000,2020-05-24 03:36:25.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,24.616666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 02:38:50.000,2020-05-24 02:59:03.000,2020-05-24 03:38:50.000,2020-05-24 03:59:03.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,20.216666666666665,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 03:30:45.000,2020-05-24 04:42:37.000,2020-05-24 04:30:45.000,2020-05-24 05:42:37.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,71.86666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 04:45:20.000,2020-05-24 05:59:46.000,2020-05-24 05:45:20.000,2020-05-24 06:59:46.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,74.43333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 06:44:54.000,2020-05-24 07:30:50.000,2020-05-24 07:44:54.000,2020-05-24 08:30:50.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,45.93333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 08:58:30.000,2020-05-24 09:23:18.000,2020-05-24 09:58:30.000,2020-05-24 10:23:18.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,24.8,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 09:30:43.000,2020-05-24 10:14:16.000,2020-05-24 10:30:43.000,2020-05-24 11:14:16.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,43.55,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 12:05:14.000,2020-05-24 12:31:49.000,2020-05-24 13:05:14.000,2020-05-24 13:31:49.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,26.583333333333332,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 12:34:28.000,2020-05-24 13:25:39.000,2020-05-24 13:34:28.000,2020-05-24 14:25:39.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,51.18333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 14:01:18.000,2020-05-24 14:52:34.000,2020-05-24 15:01:18.000,2020-05-24 15:52:34.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,51.266666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 18:19:23.000,2020-05-24 19:09:08.000,2020-05-24 19:19:23.000,2020-05-24 20:09:08.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,49.75,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-24 23:35:41.000,2020-05-25 01:35:59.000,2020-05-25 00:35:41.000,2020-05-25 02:35:59.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,120.3,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 02:42:30.000,2020-05-25 04:01:50.000,2020-05-25 03:42:30.000,2020-05-25 05:01:50.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,79.33333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 04:17:19.000,2020-05-25 04:42:52.000,2020-05-25 05:17:19.000,2020-05-25 05:42:52.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,25.55,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 04:43:43.000,2020-05-25 05:43:07.000,2020-05-25 05:43:43.000,2020-05-25 06:43:07.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,59.4,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 07:37:32.000,2020-05-25 07:47:00.000,2020-05-25 08:37:32.000,2020-05-25 08:47:00.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,9.466666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 08:47:25.000,2020-05-25 10:28:38.000,2020-05-25 09:47:25.000,2020-05-25 11:28:38.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,101.21666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 10:31:45.000,2020-05-25 10:43:33.000,2020-05-25 11:31:45.000,2020-05-25 11:43:33.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,11.8,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 11:37:01.000,2020-05-25 13:03:07.000,2020-05-25 12:37:01.000,2020-05-25 14:03:07.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,86.1,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 13:06:41.000,2020-05-25 13:37:05.000,2020-05-25 14:06:41.000,2020-05-25 14:37:05.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,30.4,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 16:26:59.000,2020-05-25 18:59:58.000,2020-05-25 17:26:59.000,2020-05-25 19:59:58.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,152.98333333333332,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 19:25:34.000,2020-05-25 19:41:53.000,2020-05-25 20:25:34.000,2020-05-25 20:41:53.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,16.316666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 20:20:41.000,2020-05-25 20:25:34.000,2020-05-25 21:20:41.000,2020-05-25 21:25:34.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,4.883333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 20:30:02.000,2020-05-25 20:49:13.000,2020-05-25 21:30:02.000,2020-05-25 21:49:13.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,19.183333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-25 21:34:42.000,2020-05-25 22:50:47.000,2020-05-25 22:34:42.000,2020-05-25 23:50:47.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,76.08333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 00:20:24.000,2020-05-26 00:22:48.000,2020-05-26 01:20:24.000,2020-05-26 01:22:48.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,2.4,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 00:24:36.000,2020-05-26 00:25:29.000,2020-05-26 01:24:36.000,2020-05-26 01:25:29.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,0.8833333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 00:25:58.000,2020-05-26 00:55:19.000,2020-05-26 01:25:58.000,2020-05-26 01:55:19.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,29.35,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 01:02:20.000,2020-05-26 01:48:13.000,2020-05-26 02:02:20.000,2020-05-26 02:48:13.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,45.88333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 02:05:28.000,2020-05-26 07:07:28.000,2020-05-26 03:05:28.000,2020-05-26 08:07:28.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,302.0,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 07:16:05.000,2020-05-26 07:18:18.000,2020-05-26 08:16:05.000,2020-05-26 08:18:18.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,2.216666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 07:36:55.000,2020-05-26 07:42:06.000,2020-05-26 08:36:55.000,2020-05-26 08:42:06.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,5.183333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 07:47:03.000,2020-05-26 08:10:36.000,2020-05-26 08:47:03.000,2020-05-26 09:10:36.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,23.55,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 09:09:56.000,2020-05-26 09:21:27.000,2020-05-26 10:09:56.000,2020-05-26 10:21:27.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,11.516666666666667,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 09:22:43.000,2020-05-26 10:40:06.000,2020-05-26 10:22:43.000,2020-05-26 11:40:06.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,77.38333333333334,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 12:17:57.000,2020-05-26 12:24:02.000,2020-05-26 13:17:57.000,2020-05-26 13:24:02.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,6.083333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 12:29:49.000,2020-05-26 12:35:21.000,2020-05-26 13:29:49.000,2020-05-26 13:35:21.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,5.533333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 12:53:49.000,2020-05-26 13:12:50.000,2020-05-26 13:53:49.000,2020-05-26 14:12:50.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,19.016666666666666,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
2020-05-26 16:18:25.000,2020-05-26 16:19:51.000,2020-05-26 17:18:25.000,2020-05-26 17:19:51.000,n5ihp00g-n3nq-jckc-hvor-jj1ersm7h7p8,355,1.4333333333333333,0,0,0,0,0,0,0,0,0,0,UberX,"""[""""6kyhgmu4-otky-gn6c-eivf-iosjptidztvd""""]""","""[""""9lshvtgc-0w1t-x3ws-4y4u-it9ufq1ezgj9""""]""",0
